strategy,entry_time,r_multiple,prior_open_count,prior_jpy_open,prior_long_open,prior_short_open,prior_amr_open,prior_arb_open,prior_max_ccy_concentration,prior_n_factors,own_is_jpy,own_dir,own_mechanism,own_vol_pctile_atr
CADJPY_AMR,2026-02-17 01:00:00+00:00,0.5359801488834236,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.270576049717154
CADJPY_ARB,2026-02-17 07:00:00+00:00,-1.031746031746016,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.5231113717545449
EURJPY_AMR,2026-02-18 01:45:00+00:00,0.5819101834281409,2,2,1,1,1,1,1.0,2,True,BUY,AMR,0.3975167651550362
CADJPY_AMR,2026-02-18 01:45:00+00:00,0.520542851831243,2,2,1,1,1,1,1.0,3,True,BUY,AMR,0.5224019334448782
AUDJPY_AMR,2026-02-18 02:30:00+00:00,0.5596305351807465,1,1,0,1,0,1,1.0,2,True,BUY,AMR,0.7290679725341992
EURJPY_AMR,2026-02-19 00:00:00+00:00,0.5175038051751527,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.4776176880685213
AUDJPY_AMR,2026-02-19 03:00:00+00:00,-1.0540838852096897,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.7842923298025231
CADJPY_AMR,2026-02-19 03:30:00+00:00,-1.0997086025593128,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.5217246965713224
GBPJPY_AMR,2026-02-19 03:45:00+00:00,0.7416822429906196,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.5817551594995883
CADJPY_AMR,2026-02-20 01:30:00+00:00,0.5919429980817029,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.5918253525615489
EURJPY_AMR,2026-02-20 01:30:00+00:00,0.6077626557211906,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.5315450501294735
AUDJPY_AMR,2026-02-20 01:30:00+00:00,0.5914425653820669,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.6641294512162665
GBPJPY_AMR,2026-02-20 01:30:00+00:00,0.7475665152497704,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.580493505803607
CADJPY_ARB,2026-02-20 07:00:00+00:00,-1.0595238095238142,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.4560430772511595
GBPUSD_MONDAY,2026-02-23 00:00:00+00:00,0.0228001425008906,1,1,1,0,1,0,1.0,2,False,BUY,MONDAY,0.8741131914439644
GBPJPY_AMR,2026-02-23 00:00:00+00:00,0.7420456588170804,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.5682089829743154
CADJPY_AMR,2026-02-23 01:15:00+00:00,-1.1042629686698435,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.68046370807107
EURJPY_AMR,2026-02-23 02:00:00+00:00,-1.1144621571161728,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.5295531505212138
AUDJPY_AMR,2026-02-23 02:15:00+00:00,-1.052843078159575,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.8776547612710918
AUDJPY_AMR,2026-02-24 02:00:00+00:00,-1.0592040923794792,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.624075158354181
CADJPY_AMR,2026-02-24 02:00:00+00:00,-1.0925860234126392,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.5058029904655672
EURJPY_AMR,2026-02-24 02:00:00+00:00,-1.0735837161126571,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.4880154040236372
AUDJPY_AMR,2026-02-25 00:00:00+00:00,0.5376860297648142,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.4811971043806888
EURJPY_AMR,2026-02-25 00:00:00+00:00,0.5495818399043717,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.3025429918332116
CADJPY_AMR,2026-02-25 01:00:00+00:00,0.5258418872681274,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4524871856160199
EURJPY_AMR,2026-02-26 00:15:00+00:00,0.562565720294414,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.4447911825244007
GBPJPY_AMR,2026-02-26 00:15:00+00:00,0.7296996662959758,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.4884990305187389
AUDJPY_AMR,2026-02-26 01:30:00+00:00,-1.0879785090665053,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6257784638313728
CADJPY_AMR,2026-02-26 02:45:00+00:00,0.5747906766236098,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.5542187873476218
EURJPY_AMR,2026-02-27 03:15:00+00:00,0.6155392249230294,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6880154040236373
GBPJPY_AMR,2026-03-02 00:00:00+00:00,0.7787987748035969,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.9167972588913385
EURJPY_AMR,2026-03-02 00:00:00+00:00,0.6425702811245252,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.8123099395790452
AUDJPY_AMR,2026-03-02 00:00:00+00:00,0.6528331459334095,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.973239474104434
GBPUSD_MONDAY,2026-03-02 00:00:00+00:00,-0.0912721049629209,3,3,3,0,3,0,1.0,4,False,BUY,MONDAY,0.9547660959086788
CADJPY_AMR,2026-03-02 01:30:00+00:00,-1.094138543516676,4,3,4,0,3,0,0.75,5,True,SELL,AMR,0.793177170477784
CADJPY_ARB,2026-03-02 07:00:00+00:00,1.6958904109588948,2,1,1,1,1,0,0.5,4,True,BUY,ARB,0.6203550674414885
CADJPY_AMR,2026-03-03 02:30:00+00:00,0.5485780280063728,2,2,1,1,1,1,1.0,3,True,SELL,AMR,0.6079462459830558
EURJPY_AMR,2026-03-03 02:30:00+00:00,-1.125335862178069,2,2,1,1,1,1,1.0,2,True,SELL,AMR,0.6168780293473209
GBPJPY_AMR,2026-03-03 02:45:00+00:00,0.7466845727714304,3,3,1,2,2,1,1.0,3,True,SELL,AMR,0.6508672209089219
AUDJPY_AMR,2026-03-03 03:00:00+00:00,0.629664812050489,3,3,1,2,2,1,1.0,3,True,SELL,AMR,0.882152552296801
AUDJPY_AMR,2026-03-04 00:00:00+00:00,0.6020488573680443,2,2,2,0,1,1,1.0,2,True,BUY,AMR,0.9617687762814712
CADJPY_AMR,2026-03-04 00:00:00+00:00,0.5929261656815841,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.7338193503837676
EURJPY_AMR,2026-03-04 02:15:00+00:00,-1.0683102208526858,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.8199986720669278
GBPJPY_AMR,2026-03-04 02:30:00+00:00,-1.0363636363636417,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.8323461446519164
EURJPY_AMR,2026-03-05 02:00:00+00:00,-1.058294642199045,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.4021114135847553
GBPJPY_AMR,2026-03-05 02:00:00+00:00,-1.0577572418695451,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.4643151212515605
CADJPY_AMR,2026-03-05 02:45:00+00:00,0.6074140241179086,4,4,4,0,3,1,1.0,5,True,BUY,AMR,0.679188909250259
AUDJPY_AMR,2026-03-05 02:45:00+00:00,-1.0789290335422446,4,4,4,0,3,1,1.0,4,True,BUY,AMR,0.6940171395113642
EURJPY_AMR,2026-03-06 01:15:00+00:00,0.574948665297781,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.5700949472146604
AUDJPY_AMR,2026-03-06 03:00:00+00:00,-1.0563329745245438,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.8264358332889764
GBPUSD_MONDAY,2026-03-09 00:00:00+00:00,0.5577452850180135,2,2,1,1,2,0,1.0,3,False,BUY,MONDAY,0.991251933642716
CADJPY_AMR,2026-03-09 00:00:00+00:00,-1.03998037772865,2,1,2,0,1,0,0.5,4,True,SELL,AMR,0.832111651130056
EURJPY_AMR,2026-03-09 00:00:00+00:00,0.6384081251943207,2,1,1,1,1,0,0.5,4,True,BUY,AMR,0.8608326140362526
AUDJPY_AMR,2026-03-09 00:15:00+00:00,-1.0603964960811658,3,2,2,1,2,0,0.667,5,True,BUY,AMR,0.9379358066748285
EURJPY_AMR,2026-03-10 00:00:00+00:00,0.6088017804580632,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.5582365048801541
CADJPY_AMR,2026-03-10 02:30:00+00:00,0.5859065716548207,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.7795793163891324
AUDJPY_AMR,2026-03-10 02:45:00+00:00,0.5849358974358619,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.7690557300260819
AUDJPY_AMR,2026-03-11 02:00:00+00:00,-1.164086687306577,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.5634215148773087
EURJPY_AMR,2026-03-11 02:30:00+00:00,-1.0827629122589255,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2426399309474802
GBPJPY_AMR,2026-03-11 02:30:00+00:00,-1.0687285223367815,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2658237934606496
CADJPY_AMR,2026-03-11 02:45:00+00:00,-1.1259541984734636,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.5230127745465168
EURJPY_AMR,2026-03-12 00:15:00+00:00,-1.1277589817946458,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.217316247261138
AUDJPY_AMR,2026-03-12 00:45:00+00:00,0.5872499753670246,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.6688401554266248
CADJPY_AMR,2026-03-12 02:15:00+00:00,0.550431854779684,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.3814437096645686
EURJPY_AMR,2026-03-13 02:00:00+00:00,0.5595143837424729,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.395843569484098
AUDJPY_AMR,2026-03-13 03:00:00+00:00,0.5460546054605789,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.7388752861020919
GBPUSD_MONDAY,2026-03-16 00:00:00+00:00,0.7343399611302142,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.8492558809409505
CADJPY_AMR,2026-03-16 02:15:00+00:00,0.5564648117839309,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.4695243406899849
EURJPY_AMR,2026-03-16 04:15:00+00:00,0.6077956397268796,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.3464975765221433
CADJPY_ARB,2026-03-16 07:00:00+00:00,-1.0696864111498028,2,1,1,1,1,0,0.5,4,True,SELL,ARB,0.3744735298821773
CADJPY_AMR,2026-03-17 02:45:00+00:00,0.5635948210205198,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.363291105622394
EURJPY_AMR,2026-03-17 03:00:00+00:00,0.5432322317790149,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.3023703605338291
AUDJPY_AMR,2026-03-17 03:00:00+00:00,-1.081417029210703,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.5859237770798956
EURJPY_AMR,2026-03-18 02:00:00+00:00,0.5322415557829916,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1076289754996348
CADJPY_AMR,2026-03-18 02:00:00+00:00,0.4678362573101317,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.0872042068361086
AUDJPY_AMR,2026-03-18 03:00:00+00:00,0.57677143178993,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4406770639271837
CADJPY_ARB,2026-03-18 07:00:00+00:00,-1.0536193029490484,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.1735352135202857
GBPJPY_AMR,2026-03-19 02:45:00+00:00,0.7530758226037676,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.4737974448192515
EURJPY_AMR,2026-03-19 02:45:00+00:00,0.5983341832398398,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.4686408605006307
CADJPY_AMR,2026-03-19 02:45:00+00:00,0.5186020293122717,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.2751440788250604
AUDJPY_AMR,2026-03-19 02:45:00+00:00,0.6135216952572897,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.8627907595677863
CADJPY_AMR,2026-03-20 03:30:00+00:00,-1.0742152059516397,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6128196956417815
AUDJPY_AMR,2026-03-20 03:30:00+00:00,-1.0666666666667215,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.8766700377920903
EURJPY_AMR,2026-03-20 04:15:00+00:00,-1.0581547879317723,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.6004647765752607
GBPUSD_MONDAY,2026-03-23 00:00:00+00:00,0.791695988740323,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.9744492452125674
CADJPY_AMR,2026-03-23 01:00:00+00:00,0.5728257073000692,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.5862215494117334
EURJPY_AMR,2026-03-23 01:00:00+00:00,0.5765765765765917,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.6438350707124361
CADJPY_AMR,2026-03-24 02:00:00+00:00,0.5211726384364704,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.48583114227286
AUDJPY_AMR,2026-03-24 02:00:00+00:00,-1.088986387670146,1,1,0,1,1,0,1.0,2,True,BUY,AMR,0.8748070474264119
EURJPY_AMR,2026-03-24 02:30:00+00:00,0.5839416058393615,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.4905251975300445
GBPJPY_AMR,2026-03-24 02:30:00+00:00,-1.0864466866647386,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.6402826104278998
GBPJPY_AMR,2026-03-25 02:00:00+00:00,0.7479726506598974,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.4312199527211878
EURJPY_AMR,2026-03-25 02:00:00+00:00,0.6183228886899015,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.4416838191355156
EURJPY_AMR,2026-03-26 03:00:00+00:00,0.5610692073574663,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.187530708452294
CADJPY_ARB,2026-03-26 08:00:00+00:00,-1.1242236024844623,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.080929786213147
AUDJPY_AMR,2026-03-27 02:15:00+00:00,-1.1014273083237136,1,1,0,1,0,1,1.0,2,True,BUY,AMR,0.7587560547186885
EURJPY_AMR,2026-03-27 02:45:00+00:00,0.5923473142015593,1,1,0,1,0,1,1.0,2,True,BUY,AMR,0.2443662439413053
EURJPY_AMR,2026-03-30 00:00:00+00:00,0.6206379419738136,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.3728172100126153
GBPJPY_AMR,2026-03-30 00:00:00+00:00,-1.0473933649289702,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.3486945204387899
GBPUSD_MONDAY,2026-03-30 00:00:00+00:00,-0.4998344918901019,3,3,3,0,3,0,1.0,4,False,BUY,MONDAY,0.7728703259188137
AUDJPY_AMR,2026-03-30 00:00:00+00:00,-1.063318608075616,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.8167349763134082
CADJPY_AMR,2026-03-30 02:45:00+00:00,-1.1382113821137725,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.4971582609619419
AUDJPY_AMR,2026-03-31 01:45:00+00:00,0.5676855895196526,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4710970351839038
EURJPY_AMR,2026-03-31 03:30:00+00:00,-1.0851707738867062,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.277883274682956
GBPJPY_AMR,2026-03-31 03:30:00+00:00,-1.0662210152496268,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.3565300539190948
CADJPY_AMR,2026-03-31 03:45:00+00:00,0.5639476334340814,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.2219610655193477
EURJPY_AMR,2026-04-01 00:45:00+00:00,0.575635876840751,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6208087112409535
AUDJPY_AMR,2026-04-01 02:45:00+00:00,0.5968613326472421,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.7108905093947943
CADJPY_AMR,2026-04-01 03:30:00+00:00,-1.1788896504458757,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.4530847475632751
GBPJPY_AMR,2026-04-01 03:45:00+00:00,0.749367088607589,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.5007835533480305
EURJPY_AMR,2026-04-02 05:30:00+00:00,0.5863453815261156,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.6675652347121706
AUDJPY_AMR,2026-04-03 00:00:00+00:00,0.5351607113721187,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.4227391281205088
CADJPY_AMR,2026-04-03 00:30:00+00:00,0.4892150322437103,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.2538974318115422
GBPJPY_AMR,2026-04-03 03:45:00+00:00,0.7191899234379907,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.1438019602114266
EURJPY_AMR,2026-04-03 04:15:00+00:00,0.4794836330105198,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.0678706593187703
CADJPY_AMR,2026-04-06 00:00:00+00:00,0.4938271604939569,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.3036411441319416
GBPUSD_MONDAY,2026-04-06 00:00:00+00:00,0.2408661519216662,1,1,1,0,1,0,1.0,2,False,BUY,MONDAY,0.2368378940630501
GBPJPY_AMR,2026-04-06 00:15:00+00:00,0.7101248266297894,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.2533666232834869
AUDJPY_AMR,2026-04-06 00:15:00+00:00,0.5842651354890958,3,2,3,0,2,0,0.667,4,True,BUY,AMR,0.6462048224836323
EURJPY_AMR,2026-04-06 00:30:00+00:00,0.5855855855855703,2,1,2,0,1,0,0.5,4,True,SELL,AMR,0.510590266250581
EURJPY_AMR,2026-04-07 00:15:00+00:00,0.5289369740683723,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.0737268441670539
CADJPY_AMR,2026-04-07 00:30:00+00:00,0.4388185654008009,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.1363901946724032
GBPJPY_AMR,2026-04-07 00:30:00+00:00,0.6817496229259654,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.1066960609843555
AUDJPY_AMR,2026-04-07 03:15:00+00:00,0.510705165979161,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.134840581252994
AUDJPY_AMR,2026-04-08 01:00:00+00:00,-1.0483330285853174,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.8555650183637622
EURJPY_AMR,2026-04-08 01:00:00+00:00,-1.1272898074213746,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.3568288958236504
GBPJPY_AMR,2026-04-08 01:30:00+00:00,-1.0374394708870445,1,1,1,0,1,0,1.0,2,True,SELL,AMR,0.5805599086297113
CADJPY_AMR,2026-04-08 01:30:00+00:00,-1.1041339612767438,1,1,0,1,1,0,1.0,2,True,BUY,AMR,0.6046131782328101
GBPJPY_AMR,2026-04-09 00:00:00+00:00,0.7421361293761382,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2725570400276236
EURJPY_AMR,2026-04-09 00:15:00+00:00,0.570485619990438,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.3227806918531306
CADJPY_AMR,2026-04-09 03:45:00+00:00,-1.0915371329880028,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.2923671420603936
CADJPY_AMR,2026-04-13 00:00:00+00:00,0.5314497140935466,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.1732664063952407
GBPUSD_MONDAY,2026-04-13 00:00:00+00:00,0.5755643632603819,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.8447751640262442
EURJPY_AMR,2026-04-13 00:00:00+00:00,0.642598640656718,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.5738397184781887
AUDJPY_AMR,2026-04-13 00:00:00+00:00,0.6526953446434536,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.9503912279767924
GBPJPY_AMR,2026-04-13 00:00:00+00:00,0.7783550367721462,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.5956333501553827
AUDJPY_AMR,2026-04-14 03:00:00+00:00,-1.081188908836992,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2229067972534199
EURJPY_AMR,2026-04-14 04:15:00+00:00,0.6020449897750108,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.2484164398114335
CADJPY_ARB,2026-04-14 07:00:00+00:00,-1.0877192982456407,2,2,2,0,2,0,1.0,3,True,SELL,ARB,0.0880204723569867
AUDJPY_AMR,2026-04-15 00:00:00+00:00,0.58648620937149,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2121014531324852
EURJPY_AMR,2026-04-16 03:00:00+00:00,-1.1163861314919228,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.0832614036252572
CADJPY_ARB,2026-04-16 08:00:00+00:00,1.8022598870056536,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.1553020205789838
GBPJPY_AMR,2026-04-17 00:00:00+00:00,0.7054589082182714,2,2,2,0,1,1,1.0,2,True,BUY,AMR,0.1161916651172673
CADJPY_AMR,2026-04-17 00:00:00+00:00,0.5373794847478818,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.1267893660531697
AUDJPY_AMR,2026-04-17 00:15:00+00:00,0.5410447761195163,3,3,3,0,2,1,1.0,3,True,BUY,AMR,0.447623356576356
EURJPY_AMR,2026-04-17 03:45:00+00:00,-1.0873786407766075,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.0528384569417701
CADJPY_ARB,2026-04-17 07:00:00+00:00,-1.0391389432485412,1,1,0,1,1,0,1.0,2,True,BUY,ARB,0.096070800234579
AUDJPY_AMR,2026-04-20 00:00:00+00:00,0.6369235391317264,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.8496699845637942
GBPUSD_MONDAY,2026-04-20 00:00:00+00:00,0.4023737717676806,2,2,2,0,2,0,1.0,3,False,BUY,MONDAY,0.8088227449725289
EURJPY_AMR,2026-04-20 00:00:00+00:00,0.5944339367737866,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.5249452227607728
AUDJPY_AMR,2026-04-23 00:00:00+00:00,0.5741187277528391,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.0736812689625805
EURJPY_AMR,2026-04-23 00:00:00+00:00,0.5617382087971675,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.0422149923643848
CADJPY_AMR,2026-04-23 00:00:00+00:00,0.5397859469521419,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.0469285315911082
GBPJPY_AMR,2026-04-23 00:00:00+00:00,0.7051671732522631,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.0763366888894791
AUDJPY_AMR,2026-04-24 00:00:00+00:00,0.6052184653389177,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.5415712993027093
EURJPY_AMR,2026-04-24 00:00:00+00:00,0.5795206971677879,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1560055773189031
AUDJPY_AMR,2026-04-27 00:00:00+00:00,0.5723069646446004,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.3529302177037313
GBPUSD_MONDAY,2026-04-27 00:00:00+00:00,0.2672033944405148,2,2,2,0,2,0,1.0,3,False,BUY,MONDAY,0.4913319464447645
EURJPY_AMR,2026-04-27 00:00:00+00:00,0.5485047410649238,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.0921585552088174
EURJPY_AMR,2026-04-28 00:00:00+00:00,-1.1767368182848963,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.0280857844764623
AUDJPY_AMR,2026-04-28 00:00:00+00:00,0.5089647194910397,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.0391094906052057
AUDJPY_AMR,2026-04-29 00:00:00+00:00,0.5183098591549861,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.1459253739287805
CADJPY_AMR,2026-04-29 00:00:00+00:00,0.4382929642444113,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.1542240990093751
EURJPY_AMR,2026-04-29 00:00:00+00:00,0.5341446923595232,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.0907111081601487
EURJPY_AMR,2026-04-30 03:00:00+00:00,0.4978220286247052,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.1569351304694243
CADJPY_ARB,2026-04-30 07:00:00+00:00,-1.07407407407409,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.0777309804339713
AUDJPY_AMR,2026-05-01 02:00:00+00:00,0.6071271447425939,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.638047586096769
EURJPY_AMR,2026-05-01 02:00:00+00:00,-1.0546292530840056,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6815085319699887
CADJPY_AMR,2026-05-01 02:30:00+00:00,0.6163096580232795,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.7408971396701458
GBPJPY_AMR,2026-05-01 03:00:00+00:00,0.7716170440364041,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.7485590586735371
GBPUSD_MONDAY,2026-05-04 00:00:00+00:00,-0.6288130814773027,2,2,2,0,2,0,1.0,3,False,BUY,MONDAY,0.7635354990131754
AUDJPY_AMR,2026-05-04 00:00:00+00:00,0.5605442176869995,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.5675067866077607
CADJPY_AMR,2026-05-04 00:00:00+00:00,0.6106870229008065,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.6709292752237538
EURJPY_AMR,2026-05-04 04:45:00+00:00,-1.1270296084051838,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.3695504946550694
AUDJPY_AMR,2026-05-06 00:00:00+00:00,0.5615662029880716,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.144820886783414
CADJPY_AMR,2026-05-06 02:00:00+00:00,0.4723247232471072,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2699120919979815
EURJPY_AMR,2026-05-06 02:30:00+00:00,0.569841844742156,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.15299116924507
CADJPY_ARB,2026-05-06 07:00:00+00:00,0.2135849056603769,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.8940662152796289
CADJPY_AMR,2026-05-07 00:00:00+00:00,0.5468509984638691,4,4,3,1,3,1,1.0,5,True,BUY,AMR,0.4169920059490611
AUDJPY_AMR,2026-05-07 00:00:00+00:00,0.5740740740740523,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.4813035609730132
GBPJPY_AMR,2026-05-07 00:00:00+00:00,0.7159778889182048,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.3076177322106829
EURJPY_AMR,2026-05-07 00:00:00+00:00,0.5877712031557798,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.3901201779430316
EURJPY_AMR,2026-05-08 00:00:00+00:00,0.5992881383990819,3,3,2,1,2,1,1.0,3,True,BUY,AMR,0.2747493526326273
CADJPY_AMR,2026-05-08 00:00:00+00:00,0.5636770709863955,3,3,2,1,2,1,1.0,4,True,BUY,AMR,0.4349188643667171
AUDJPY_AMR,2026-05-08 00:00:00+00:00,0.6171245927837765,3,3,2,1,2,1,1.0,3,True,BUY,AMR,0.70318571352531
GBPJPY_AMR,2026-05-11 00:00:00+00:00,0.784168814119693,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.8331429785651677
CADJPY_AMR,2026-05-11 00:00:00+00:00,0.5842462180491298,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.5373277029718747
GBPUSD_MONDAY,2026-05-11 00:00:00+00:00,0.7883837181623383,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.8325065343788339
